Name, Distance1, puV1, Distance2, puV2, Color, Thickness, Linetype, Markcenter, Centercode, NodeCode, NodeWidth,Title=L-N Voltage Profile, Distance in km
L43, 2.901, 1.14803, 3.101, 1.14803,2, 2, 0, 0, 0, 16, 1
L43, 2.901, 1.08348, 3.101, 1.08348,3, 2, 0, 0, 0, 16, 1
L45, 3.101, 0.73365, 3.351, 0.733651,1, 2, 0, 0, 0, 16, 1
L45, 3.101, 1.14803, 3.351, 1.14803,2, 2, 0, 0, 0, 16, 1
L45, 3.101, 1.08348, 3.351, 1.08348,3, 2, 0, 0, 0, 16, 1
LOAD.S47, 3.351, 0.733651, 3.352, 0.733651,1, 2, 0, 0, 0, 16, 1
LOAD.S47, 3.351, 1.14803, 3.352, 1.14803,2, 2, 0, 0, 0, 16, 1
LOAD.S47, 3.351, 1.08348, 3.352, 1.08348,3, 2, 0, 0, 0, 16, 1
L48, 3.351, 0.733651, 3.601, 0.733651,1, 2, 0, 0, 0, 16, 1
L48, 3.351, 1.14803, 3.601, 1.14803,2, 2, 0, 0, 0, 16, 1
L48, 3.351, 1.08348, 3.601, 1.08348,3, 2, 0, 0, 0, 16, 1
L49, 3.601, 0.733651, 3.851, 0.733651,1, 2, 0, 0, 0, 16, 1
L49, 3.601, 1.14803, 3.851, 1.14803,2, 2, 0, 0, 0, 16, 1
L49, 3.601, 1.08348, 3.851, 1.08348,3, 2, 0, 0, 0, 16, 1
L50, 3.851, 0.733651, 4.101, 0.733651,1, 2, 0, 0, 0, 16, 1
L50, 3.851, 1.14803, 4.101, 1.14803,2, 2, 0, 0, 0, 16, 1
L50, 3.851, 1.08348, 4.101, 1.08348,3, 2, 0, 0, 0, 16, 1
L51, 4.101, 0.733651, 4.601, 0.733651,1, 2, 0, 0, 0, 16, 1
L51, 4.101, 1.14803, 4.601, 1.14804,2, 2, 0, 0, 0, 16, 1
L51, 4.101, 1.08348, 4.601, 1.08348,3, 2, 0, 0, 0, 16, 1
SW7, 4.601, 0.733651, 5.601, 0.733651,1, 2, 0, 0, 0, 16, 1
SW7, 4.601, 1.14804, 5.601, 1.14804,2, 2, 0, 0, 0, 16, 1
SW7, 4.601, 1.08348, 5.601, 1.08348,3, 2, 0, 0, 0, 16, 1
L47, 3.351, 0.733651, 3.501, 0.733651,1, 2, 0, 0, 0, 16, 1
L47, 3.351, 1.14803, 3.501, 1.14803,2, 2, 0, 0, 0, 16, 1
L47, 3.351, 1.08348, 3.501, 1.08348,3, 2, 0, 0, 0, 16, 1
LOAD.S48, 3.501, 0.733651, 3.502, 0.733651,1, 2, 0, 0, 0, 16, 1
LOAD.S48, 3.501, 1.14803, 3.502, 1.14803,2, 2, 0, 0, 0, 16, 1
LOAD.S48, 3.501, 1.08348, 3.502, 1.08348,3, 2, 0, 0, 0, 16, 1
L19, 2.025, 0.733649, 2.325, 0.733649,1, 2, 0, 0, 0, 16, 1
L19, 2.025, 1.14803, 2.325, 1.14803,2, 2, 0, 0, 0, 16, 1
L19, 2.025, 1.08348, 2.325, 1.08348,3, 2, 0, 0, 0, 16, 1
L22, 2.325, 0.733649, 2.575, 0.733649,1, 2, 0, 0, 0, 16, 1
L22, 2.325, 1.14803, 2.575, 1.14803,2, 2, 0, 0, 0, 16, 1
L22, 2.325, 1.08348, 2.575, 1.08348,3, 2, 0, 0, 0, 16, 1
L24, 2.575, 0.733649, 2.85, 0.733649,1, 2, 0, 0, 0, 16, 1
L24, 2.575, 1.14803, 2.85, 1.14803,2, 2, 0, 0, 0, 16, 1
L24, 2.575, 1.08348, 2.85, 1.08348,3, 2, 0, 0, 0, 16, 1
L26, 2.85, 0.733649, 3.05, 0.733649,1, 2, 0, 0, 0, 16, 1
L26, 2.85, 1.14803, 3.05, 1.14803,2, 2, 0, 0, 0, 16, 1
L26, 2.85, 1.08348, 3.05, 1.08348,3, 2, 0, 0, 0, 16, 1
LOAD.S28A, 3.05, 0.733649, 3.051, 0.733649,1, 2, 0, 0, 0, 16, 1
LOAD.S28A, 3.05, 1.14803, 3.051, 1.14803,2, 2, 0, 0, 0, 16, 1
LOAD.S28A, 3.05, 1.08348, 3.051, 1.08348,3, 2, 0, 0, 0, 16, 1
L30, 3.05, 0.733649, 3.35, 0.73365,1, 2, 0, 0, 0, 16, 1
L30, 3.05, 1.14803, 3.35, 1.14803,2, 2, 0, 0, 0, 16, 1
L30, 3.05, 1.08348, 3.35, 1.08348,3, 2, 0, 0, 0, 16, 1
L31, 3.35, 0.73365, 3.7, 0.73365,1, 2, 0, 0, 0, 16, 1
L31, 3.35, 1.14803, 3.7, 1.14803,2, 2, 0, 0, 0, 16, 1
L31, 3.35, 1.08348, 3.7, 1.08348,3, 2, 0, 0, 0, 16, 1
L32, 3.7, 0.73365, 3.9, 0.73365,1, 2, 0, 0, 0, 16, 1
L32, 3.7, 1.14803, 3.9, 1.14803,2, 2, 0, 0, 0, 16, 1
L32, 3.7, 1.08348, 3.9, 1.08348,3, 2, 0, 0, 0, 16, 1
CONN 02, 3.9, 0.73365, 3.901, 0.73365,1, 2, 0, 0, 0, 16, 1
CONN 02, 3.9, 1.14803, 3.901, 1.14803,2, 2, 0, 0, 0, 16, 1
CONN 02, 3.9, 1.08348, 3.901, 1.08348,3, 2, 0, 0, 0, 16, 1
